merchantid,merchantSlug,businessType,Industry,customerSegment,market,First_Shipment_Month,Delivery_Month,Delivery_Year,delivery_quarter,GMV,First_Shipment_Quarter_Year,Delivery_Month_Year,Delivery_Quarter_Year
GUhjaUXVZl0HYTxYrfPI,uncle-otis,Retail,Apparel,Small Business,Toronto,2021-07-01,9,2021,$3.00,56.4165,2021-03-01,9-2021,3-2021
GUhjaUXVZl0HYTxYrfPI,uncle-otis,Retail,Apparel,Small Business,Toronto,2021-07-01,8,2021,$3.00,64.476,2021-03-01,8-2021,3-2021
GUhjaUXVZl0HYTxYrfPI,uncle-otis,Retail,Apparel,Small Business,Toronto,2021-07-01,3,2022,$1.00,78.6299745,2021-03-01,3-2022,1-2022
GUhjaUXVZl0HYTxYrfPI,uncle-otis,Retail,Apparel,Small Business,Toronto,2021-07-01,10,2021,$4.00,80.595,2021-03-01,10-2021,4-2021
GUhjaUXVZl0HYTxYrfPI,uncle-otis,Retail,Apparel,Small Business,Toronto,2021-07-01,2,2022,$1.00,105.5757886,2021-03-01,2-2022,1-2022
GUhjaUXVZl0HYTxYrfPI,uncle-otis,Retail,Apparel,Small Business,Toronto,2021-07-01,7,2021,$3.00,145.071,2021-03-01,7-2021,3-2021
GUhjaUXVZl0HYTxYrfPI,uncle-otis,Retail,Apparel,Small Business,Toronto,2021-07-01,11,2021,$4.00,161.19,2021-03-01,11-2021,4-2021
GUhjaUXVZl0HYTxYrfPI,uncle-otis,Retail,Apparel,Small Business,Toronto,2021-07-01,1,2022,$1.00,157.633472,2021-03-01,1-2022,1-2022
GUhjaUXVZl0HYTxYrfPI,uncle-otis,Retail,Apparel,Small Business,Toronto,2021-07-01,12,2021,$4.00,360.6606,2021-03-01,12-2021,4-2021
7cdUHDEYLj8C2zua4Vj0,swyft,eCommerce,Logistics,Small Business,Toronto,2021-04-01,4,2022,$2.00,0,2021-02-01,4-2022,2-2022
7cdUHDEYLj8C2zua4Vj0,swyft,eCommerce,Logistics,Small Business,Toronto,2021-04-01,3,2022,$1.00,0,2021-02-01,3-2022,1-2022
cQicdOwCyDFPqr6l6qyD,inkbox-tattoos,eCommerce,Personal Care / Cosmetics,Midmarket,Toronto,2021-11-01,12,2021,$4.00,6941.781,2021-04-01,12-2021,4-2021
cQicdOwCyDFPqr6l6qyD,inkbox-tattoos,eCommerce,Personal Care / Cosmetics,Midmarket,Toronto,2021-11-01,6,2022,$2.00,185.6452995,2021-04-01,6-2022,2-2022
cQicdOwCyDFPqr6l6qyD,inkbox-tattoos,eCommerce,Personal Care / Cosmetics,Midmarket,Toronto,2021-11-01,2,2022,$1.00,5086.454743,2021-04-01,2-2022,1-2022
cQicdOwCyDFPqr6l6qyD,inkbox-tattoos,eCommerce,Personal Care / Cosmetics,Midmarket,Toronto,2021-11-01,5,2022,$2.00,5167.205341,2021-04-01,5-2022,2-2022
cQicdOwCyDFPqr6l6qyD,inkbox-tattoos,eCommerce,Personal Care / Cosmetics,Midmarket,Toronto,2021-11-01,1,2022,$1.00,7462.439856,2021-04-01,1-2022,1-2022
cQicdOwCyDFPqr6l6qyD,inkbox-tattoos,eCommerce,Personal Care / Cosmetics,Midmarket,Toronto,2021-11-01,11,2021,$4.00,2749.6665,2021-04-01,11-2021,4-2021
cQicdOwCyDFPqr6l6qyD,inkbox-tattoos,eCommerce,Personal Care / Cosmetics,Midmarket,Toronto,2021-11-01,4,2022,$2.00,5227.032457,2021-04-01,4-2022,2-2022
cQicdOwCyDFPqr6l6qyD,inkbox-tattoos,eCommerce,Personal Care / Cosmetics,Midmarket,Toronto,2021-11-01,3,2022,$1.00,4730.719074,2021-04-01,3-2022,1-2022
1E3Uw5gpJ6qKUmQkdX0c,genuine-tea,Retail,Ambient: Food & Beverage,Small Business,Toronto,2021-05-01,11,2021,$4.00,2021.76,2021-02-01,11-2021,4-2021
1E3Uw5gpJ6qKUmQkdX0c,genuine-tea,Retail,Ambient: Food & Beverage,Small Business,Toronto,2021-05-01,12,2021,$4.00,2157.84,2021-02-01,12-2021,4-2021
1E3Uw5gpJ6qKUmQkdX0c,genuine-tea,Retail,Ambient: Food & Beverage,Small Business,Toronto,2021-05-01,1,2022,$1.00,1470.189568,2021-02-01,1-2022,1-2022
dwRDuqLMYwNCdEOS5sUL,canada-strong-masks,Retail,Health & Wellness,Midmarket,Toronto,2021-11-01,11,2021,$4.00,359.3241,2021-04-01,11-2021,4-2021
dwRDuqLMYwNCdEOS5sUL,canada-strong-masks,Retail,Health & Wellness,Midmarket,Toronto,2021-11-01,12,2021,$4.00,10650.8034,2021-04-01,12-2021,4-2021
qIFgddchuoR3IJXPw8K8,minimioche,eCommerce,Apparel,Small Business,Toronto,2021-04-01,11,2021,$4.00,4739.5125,2021-02-01,11-2021,4-2021
qIFgddchuoR3IJXPw8K8,minimioche,eCommerce,Apparel,Small Business,Toronto,2021-04-01,8,2021,$3.00,1706.0625,2021-02-01,8-2021,3-2021
qIFgddchuoR3IJXPw8K8,minimioche,eCommerce,Apparel,Small Business,Toronto,2021-04-01,7,2021,$3.00,1799.6175,2021-02-01,7-2021,3-2021
qIFgddchuoR3IJXPw8K8,minimioche,eCommerce,Apparel,Small Business,Toronto,2021-04-01,1,2022,$1.00,3335.452976,2021-02-01,1-2022,1-2022
qIFgddchuoR3IJXPw8K8,minimioche,eCommerce,Apparel,Small Business,Toronto,2021-04-01,9,2021,$3.00,3486.8475,2021-02-01,9-2021,3-2021
qIFgddchuoR3IJXPw8K8,minimioche,eCommerce,Apparel,Small Business,Toronto,2021-04-01,5,2021,$2.00,2220.615,2021-02-01,5-2021,2-2021
qIFgddchuoR3IJXPw8K8,minimioche,eCommerce,Apparel,Small Business,Toronto,2021-04-01,12,2021,$4.00,4138.29,2021-02-01,12-2021,4-2021
qIFgddchuoR3IJXPw8K8,minimioche,eCommerce,Apparel,Small Business,Toronto,2021-04-01,2,2022,$1.00,2474.923798,2021-02-01,2-2022,1-2022
qIFgddchuoR3IJXPw8K8,minimioche,eCommerce,Apparel,Small Business,Toronto,2021-04-01,10,2021,$4.00,4185.27,2021-02-01,10-2021,4-2021
qIFgddchuoR3IJXPw8K8,minimioche,eCommerce,Apparel,Small Business,Toronto,2021-04-01,3,2022,$1.00,2594.19647,2021-02-01,3-2022,1-2022
qIFgddchuoR3IJXPw8K8,minimioche,eCommerce,Apparel,Small Business,Toronto,2021-04-01,6,2021,$2.00,3014.6175,2021-02-01,6-2021,2-2021
GZQSzW4R2hzN6pggPNnJ,180smoke,eCommerce,Tobacco / Smoke / CBD Products,Small Business,Toronto,2021-04-01,9,2021,$3.00,5829.165,2021-02-01,9-2021,3-2021
GZQSzW4R2hzN6pggPNnJ,180smoke,eCommerce,Tobacco / Smoke / CBD Products,Small Business,Toronto,2021-04-01,6,2021,$2.00,11695.995,2021-02-01,6-2021,2-2021
GZQSzW4R2hzN6pggPNnJ,180smoke,eCommerce,Tobacco / Smoke / CBD Products,Small Business,Toronto,2021-04-01,7,2021,$3.00,8061.93,2021-02-01,7-2021,3-2021
GZQSzW4R2hzN6pggPNnJ,180smoke,eCommerce,Tobacco / Smoke / CBD Products,Small Business,Toronto,2021-04-01,10,2021,$4.00,4970.97,2021-02-01,10-2021,4-2021
GZQSzW4R2hzN6pggPNnJ,180smoke,eCommerce,Tobacco / Smoke / CBD Products,Small Business,Toronto,2021-04-01,11,2021,$4.00,5168.205,2021-02-01,11-2021,4-2021
GZQSzW4R2hzN6pggPNnJ,180smoke,eCommerce,Tobacco / Smoke / CBD Products,Small Business,Toronto,2021-04-01,12,2021,$4.00,5164.965,2021-02-01,12-2021,4-2021
GZQSzW4R2hzN6pggPNnJ,180smoke,eCommerce,Tobacco / Smoke / CBD Products,Small Business,Toronto,2021-04-01,5,2021,$2.00,7270.155,2021-02-01,5-2021,2-2021
GZQSzW4R2hzN6pggPNnJ,180smoke,eCommerce,Tobacco / Smoke / CBD Products,Small Business,Toronto,2021-04-01,8,2021,$3.00,7560.945,2021-02-01,8-2021,3-2021
GZQSzW4R2hzN6pggPNnJ,180smoke,eCommerce,Tobacco / Smoke / CBD Products,Small Business,Toronto,2021-04-01,1,2022,$1.00,5311.614304,2021-02-01,1-2022,1-2022
1MHowiOCi5CQGMXtjrAD,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-10-01,5,2022,$2.00,5.0595155,2021-04-01,5-2022,2-2022
1MHowiOCi5CQGMXtjrAD,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-10-01,1,2022,$1.00,1312.95216,2021-04-01,1-2022,1-2022
1MHowiOCi5CQGMXtjrAD,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-10-01,12,2021,$4.00,1108.485,2021-04-01,12-2021,4-2021
WGdczeBEr3cDF3WldDuz,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,12,2021,$4.00,1580.31,2021-03-01,12-2021,4-2021
WGdczeBEr3cDF3WldDuz,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,11,2021,$4.00,675.135,2021-03-01,11-2021,4-2021
1MHowiOCi5CQGMXtjrAD,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-10-01,3,2022,$1.00,431.0819205,2021-04-01,3-2022,1-2022
1MHowiOCi5CQGMXtjrAD,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-10-01,2,2022,$1.00,821.37209,2021-04-01,2-2022,1-2022
1MHowiOCi5CQGMXtjrAD,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-10-01,4,2022,$2.00,335.1727225,2021-04-01,4-2022,2-2022
CYJF6fSAYT6fNIqjz6x8,ultiwhey,Retail,Ambient: Food & Beverage,Small Business,Toronto,2021-05-01,8,2021,$3.00,724.14,2021-02-01,8-2021,3-2021
CYJF6fSAYT6fNIqjz6x8,ultiwhey,Retail,Ambient: Food & Beverage,Small Business,Toronto,2021-05-01,7,2021,$3.00,1406.16,2021-02-01,7-2021,3-2021
CYJF6fSAYT6fNIqjz6x8,ultiwhey,Retail,Ambient: Food & Beverage,Small Business,Toronto,2021-05-01,9,2021,$3.00,1534.14,2021-02-01,9-2021,3-2021
icduFRWm9gi0gKZRT1t9,dermalogica-ca,Retail,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,5,2021,$2.00,1970.325,2021-02-01,5-2021,2-2021
icduFRWm9gi0gKZRT1t9,dermalogica-ca,Retail,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,8,2021,$3.00,1927.8,2021-02-01,8-2021,3-2021
icduFRWm9gi0gKZRT1t9,dermalogica-ca,Retail,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,7,2021,$3.00,2404.08,2021-02-01,7-2021,3-2021
icduFRWm9gi0gKZRT1t9,dermalogica-ca,Retail,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,10,2021,$4.00,946.89,2021-02-01,10-2021,4-2021
icduFRWm9gi0gKZRT1t9,dermalogica-ca,Retail,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,6,2021,$2.00,2534.49,2021-02-01,6-2021,2-2021
icduFRWm9gi0gKZRT1t9,dermalogica-ca,Retail,Personal Care / Cosmetics,Small Business,Toronto,2021-04-01,9,2021,$3.00,2676.24,2021-02-01,9-2021,3-2021
U0A7td57sO72eOmajs3P,van-der-hout-jewelry,Retail,Jewlery,Small Business,Toronto,2021-10-01,3,2022,$1.00,24.53729355,2021-04-01,3-2022,1-2022
U0A7td57sO72eOmajs3P,van-der-hout-jewelry,Retail,Jewlery,Small Business,Toronto,2021-10-01,10,2021,$4.00,41.9175,2021-04-01,10-2021,4-2021
U0A7td57sO72eOmajs3P,van-der-hout-jewelry,Retail,Jewlery,Small Business,Toronto,2021-10-01,1,2022,$1.00,94.27907456,2021-04-01,1-2022,1-2022
U0A7td57sO72eOmajs3P,van-der-hout-jewelry,Retail,Jewlery,Small Business,Toronto,2021-10-01,2,2022,$1.00,81.351207,2021-04-01,2-2022,1-2022
U0A7td57sO72eOmajs3P,van-der-hout-jewelry,Retail,Jewlery,Small Business,Toronto,2021-10-01,12,2021,$4.00,125.7525,2021-04-01,12-2021,4-2021
U0A7td57sO72eOmajs3P,van-der-hout-jewelry,Retail,Jewlery,Small Business,Toronto,2021-10-01,11,2021,$4.00,159.2865,2021-04-01,11-2021,4-2021
FfLhWHvx6YjsCBGUOIKU,dundas-print,eCommerce,Gifts/Wrappings/Customization,Small Business,Toronto,2021-07-01,7,2021,$3.00,48.357,2021-03-01,7-2021,3-2021
rakNrAv6YSg5SUU9LNZs,quammie,eCommerce,Other,Small Business,Calgary,2022-02-01,4,2022,$2.00,7.122915,2022-01-01,4-2022,2-2022
QBAZYeVug8vbOPt3mtzK,running-room,eCommerce,Fitness & Sporting Equipment,Small Business,Toronto,2021-09-01,9,2021,$3.00,6.885,2021-03-01,9-2021,3-2021
7cdUHDEYLj8C2zua4Vj0,swyft,eCommerce,Logistics,Small Business,Toronto,2021-04-01,11,2021,$4.00,0,2021-02-01,11-2021,4-2021
kHh1dS6Wqayz6ojOCQEU,supplies-for-ppe,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,5,2021,$2.00,1315.44,2021-02-01,5-2021,2-2021
kHh1dS6Wqayz6ojOCQEU,supplies-for-ppe,eCommerce,Health & Wellness,Small Business,Toronto,2021-04-01,6,2021,$2.00,1336.905,2021-02-01,6-2021,2-2021
6LcK1nPw5ek0qlOcERRx,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,8,2021,$3.00,1249.02,2021-03-01,8-2021,3-2021
6LcK1nPw5ek0qlOcERRx,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,7,2021,$3.00,1353.105,2021-03-01,7-2021,3-2021
6LcK1nPw5ek0qlOcERRx,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,10,2021,$4.00,1777.545,2021-03-01,10-2021,4-2021
HpEPyfgyZjFsofhLH6en,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,10,2021,$4.00,620.055,2021-03-01,10-2021,4-2021
6LcK1nPw5ek0qlOcERRx,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,1,2022,$1.00,1661.48848,2021-03-01,1-2022,1-2022
HpEPyfgyZjFsofhLH6en,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,1,2022,$1.00,6238.800128,2021-03-01,1-2022,1-2022
HpEPyfgyZjFsofhLH6en,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,12,2021,$4.00,4257.36,2021-03-01,12-2021,4-2021
6LcK1nPw5ek0qlOcERRx,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,12,2021,$4.00,7727.4,2021-03-01,12-2021,4-2021
HpEPyfgyZjFsofhLH6en,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,11,2021,$4.00,1089.045,2021-03-01,11-2021,4-2021
6LcK1nPw5ek0qlOcERRx,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,11,2021,$4.00,4707.315,2021-03-01,11-2021,4-2021
6LcK1nPw5ek0qlOcERRx,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,3,2022,$1.00,954.2280825,2021-03-01,3-2022,1-2022
HpEPyfgyZjFsofhLH6en,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,3,2022,$1.00,2902.591923,2021-03-01,3-2022,1-2022
6LcK1nPw5ek0qlOcERRx,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,2,2022,$1.00,1231.665134,2021-03-01,2-2022,1-2022
HpEPyfgyZjFsofhLH6en,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,2,2022,$1.00,4450.736325,2021-03-01,2-2022,1-2022
6LcK1nPw5ek0qlOcERRx,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,9,2021,$3.00,1845.18,2021-03-01,9-2021,3-2021
HpEPyfgyZjFsofhLH6en,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,9,2021,$3.00,126.36,2021-03-01,9-2021,3-2021
HpEPyfgyZjFsofhLH6en,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-09-01,4,2022,$2.00,1970.67315,2021-03-01,4-2022,2-2022
6LcK1nPw5ek0qlOcERRx,holt-renfrew-toronto,Retail,Apparel,Midmarket,Toronto,2021-07-01,4,2022,$2.00,587.6404875,2021-03-01,4-2022,2-2022
o3W2cLXgLUx7ZazVYdT8,Pilot Coffee,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-04-01,1,2022,$1.00,12837.4244,2021-02-01,1-2022,1-2022
o3W2cLXgLUx7ZazVYdT8,Pilot Coffee,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-04-01,4,2022,$2.00,7681.034962,2021-02-01,4-2022,2-2022
o3W2cLXgLUx7ZazVYdT8,Pilot Coffee,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-04-01,2,2022,$1.00,18645.93244,2021-02-01,2-2022,1-2022
o3W2cLXgLUx7ZazVYdT8,Pilot Coffee,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-04-01,5,2022,$2.00,3986.509021,2021-02-01,5-2022,2-2022
o3W2cLXgLUx7ZazVYdT8,Pilot Coffee,eCommerce,Ambient: Food & Beverage,Small Business,Toronto,2021-04-01,3,2022,$1.00,13945.91501,2021-02-01,3-2022,1-2022
5lcyAOlm5KkHtOZGRvDE,holt-calgary,Retail,Apparel,Midmarket,Calgary,2021-10-01,2,2022,$1.00,1583.008028,2021-04-01,2-2022,1-2022
5lcyAOlm5KkHtOZGRvDE,holt-calgary,Retail,Apparel,Midmarket,Calgary,2021-10-01,11,2021,$4.00,1786.7547,2021-04-01,11-2021,4-2021
5lcyAOlm5KkHtOZGRvDE,holt-calgary,Retail,Apparel,Midmarket,Calgary,2021-10-01,12,2021,$4.00,3346.11,2021-04-01,12-2021,4-2021
5lcyAOlm5KkHtOZGRvDE,holt-calgary,Retail,Apparel,Midmarket,Calgary,2021-10-01,1,2022,$1.00,2080.128128,2021-04-01,1-2022,1-2022
5lcyAOlm5KkHtOZGRvDE,holt-calgary,Retail,Apparel,Midmarket,Calgary,2021-10-01,4,2022,$2.00,1194.671132,2021-04-01,4-2022,2-2022
5lcyAOlm5KkHtOZGRvDE,holt-calgary,Retail,Apparel,Midmarket,Calgary,2021-10-01,3,2022,$1.00,1348.958457,2021-04-01,3-2022,1-2022
HRiCWjGWZu1r6axsyti9,second-closet,3PL,Other,Small Business,Toronto,2021-04-01,11,2021,$4.00,4.6575,2021-02-01,11-2021,4-2021
HRiCWjGWZu1r6axsyti9,second-closet,3PL,Other,Small Business,Toronto,2021-04-01,5,2021,$2.00,3753.3375,2021-02-01,5-2021,2-2021
HRiCWjGWZu1r6axsyti9,second-closet,3PL,Other,Small Business,Toronto,2021-04-01,9,2021,$3.00,62.5725,2021-02-01,9-2021,3-2021
HRiCWjGWZu1r6axsyti9,second-closet,3PL,Other,Small Business,Toronto,2021-04-01,6,2021,$2.00,6631.875,2021-02-01,6-2021,2-2021
HRiCWjGWZu1r6axsyti9,second-closet,3PL,Other,Small Business,Toronto,2021-04-01,7,2021,$3.00,6094.2375,2021-02-01,7-2021,3-2021
HRiCWjGWZu1r6axsyti9,second-closet,3PL,Other,Small Business,Toronto,2021-04-01,8,2021,$3.00,2440.125,2021-02-01,8-2021,3-2021
IFH0qxsDUbkd9NqxNuhA,hercs-nutrition,eCommerce,Health & Wellness,Midmarket,Calgary,2022-01-01,1,2022,$1.00,5.94096,2022-01-01,1-2022,1-2022
IFH0qxsDUbkd9NqxNuhA,hercs-nutrition,eCommerce,Health & Wellness,Midmarket,Calgary,2022-01-01,5,2022,$2.00,11.675805,2022-01-01,5-2022,2-2022
IFH0qxsDUbkd9NqxNuhA,hercs-nutrition,eCommerce,Health & Wellness,Midmarket,Calgary,2022-01-01,2,2022,$1.00,41.265105,2022-01-01,2-2022,1-2022
IFH0qxsDUbkd9NqxNuhA,hercs-nutrition,eCommerce,Health & Wellness,Midmarket,Calgary,2022-01-01,4,2022,$2.00,83.100675,2022-01-01,4-2022,2-2022
IFH0qxsDUbkd9NqxNuhA,hercs-nutrition,eCommerce,Health & Wellness,Midmarket,Calgary,2022-01-01,3,2022,$1.00,94.83012,2022-01-01,3-2022,1-2022
QBAZYeVug8vbOPt3mtzK,running-room,eCommerce,Fitness & Sporting Equipment,Small Business,Toronto,2021-09-01,5,2022,$2.00,31.13548,2021-03-01,5-2022,2-2022
QBAZYeVug8vbOPt3mtzK,running-room,eCommerce,Fitness & Sporting Equipment,Small Business,Toronto,2021-09-01,2,2022,$1.00,94.32024,2021-03-01,2-2022,1-2022
QBAZYeVug8vbOPt3mtzK,running-room,eCommerce,Fitness & Sporting Equipment,Small Business,Toronto,2021-09-01,10,2021,$4.00,149.04,2021-03-01,10-2021,4-2021
QBAZYeVug8vbOPt3mtzK,running-room,eCommerce,Fitness & Sporting Equipment,Small Business,Toronto,2021-09-01,3,2022,$1.00,158.0502,2021-03-01,3-2022,1-2022
QBAZYeVug8vbOPt3mtzK,running-room,eCommerce,Fitness & Sporting Equipment,Small Business,Toronto,2021-09-01,11,2021,$4.00,200.88,2021-03-01,11-2021,4-2021
QBAZYeVug8vbOPt3mtzK,running-room,eCommerce,Fitness & Sporting Equipment,Small Business,Toronto,2021-09-01,4,2022,$2.00,234.26476,2021-03-01,4-2022,2-2022
QBAZYeVug8vbOPt3mtzK,running-room,eCommerce,Fitness & Sporting Equipment,Small Business,Toronto,2021-09-01,1,2022,$1.00,285.16608,2021-03-01,1-2022,1-2022
QBAZYeVug8vbOPt3mtzK,running-room,eCommerce,Fitness & Sporting Equipment,Small Business,Toronto,2021-09-01,12,2021,$4.00,356.4,2021-03-01,12-2021,4-2021
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,2,2022,$1.00,21504,2021-02-01,2-2022,1-2022
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,3,2022,$1.00,41223,2021-02-01,3-2022,1-2022
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,12,2021,$4.00,16219,2021-02-01,12-2021,4-2021
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,10,2021,$4.00,59325,2021-02-01,10-2021,4-2021
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,6,2021,$2.00,4990,2021-02-01,6-2021,2-2021
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,7,2021,$3.00,18130,2021-02-01,7-2021,3-2021
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,11,2021,$4.00,28980,2021-02-01,11-2021,4-2021
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,8,2021,$3.00,18690,2021-02-01,8-2021,3-2021
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,5,2022,$2.00,69097,2021-02-01,5-2022,2-2022
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,5,2021,$2.00,1248.2,2021-02-01,5-2021,2-2021
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,1,2022,$1.00,20986,2021-02-01,1-2022,1-2022
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,6,2022,$2.00,3101,2021-02-01,6-2022,2-2022
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,9,2021,$3.00,57036,2021-02-01,9-2021,3-2021
O04jqM9shNu5jHVDPBse,revolve,eCommerce,Apparel,Midmarket,Los Angeles,2021-05-01,4,2022,$2.00,51835,2021-02-01,4-2022,2-2022
qnwafiZGpJPqw29GmYGj,dr-ho,Retail,Health & Wellness,Small Business,Toronto,2021-04-01,1,2022,$1.00,9.505536,2021-02-01,1-2022,1-2022
qnwafiZGpJPqw29GmYGj,dr-ho,Retail,Health & Wellness,Small Business,Toronto,2021-04-01,2,2022,$1.00,70.74018,2021-02-01,2-2022,1-2022
qnwafiZGpJPqw29GmYGj,dr-ho,Retail,Health & Wellness,Small Business,Toronto,2021-04-01,9,2021,$3.00,76.545,2021-02-01,9-2021,3-2021
qnwafiZGpJPqw29GmYGj,dr-ho,Retail,Health & Wellness,Small Business,Toronto,2021-04-01,5,2021,$2.00,92.34,2021-02-01,5-2021,2-2021
qnwafiZGpJPqw29GmYGj,dr-ho,Retail,Health & Wellness,Small Business,Toronto,2021-04-01,10,2021,$4.00,97.2,2021-02-01,10-2021,4-2021
qnwafiZGpJPqw29GmYGj,dr-ho,Retail,Health & Wellness,Small Business,Toronto,2021-04-01,11,2021,$4.00,105.705,2021-02-01,11-2021,4-2021
qnwafiZGpJPqw29GmYGj,dr-ho,Retail,Health & Wellness,Small Business,Toronto,2021-04-01,7,2021,$3.00,126.36,2021-02-01,7-2021,3-2021
qnwafiZGpJPqw29GmYGj,dr-ho,Retail,Health & Wellness,Small Business,Toronto,2021-04-01,12,2021,$4.00,183.465,2021-02-01,12-2021,4-2021
qnwafiZGpJPqw29GmYGj,dr-ho,Retail,Health & Wellness,Small Business,Toronto,2021-04-01,8,2021,$3.00,173.745,2021-02-01,8-2021,3-2021
qnwafiZGpJPqw29GmYGj,dr-ho,Retail,Health & Wellness,Small Business,Toronto,2021-04-01,6,2021,$2.00,198.045,2021-02-01,6-2021,2-2021
JhqYGFMqXemGvqVEL003,rocket-fireworks,Retail,Other,Midmarket,Toronto,2021-11-01,2,2022,$1.00,125.1315184,2021-04-01,2-2022,1-2022
JhqYGFMqXemGvqVEL003,rocket-fireworks,Retail,Other,Midmarket,Toronto,2021-11-01,3,2022,$1.00,163.1552215,2021-04-01,3-2022,1-2022
JhqYGFMqXemGvqVEL003,rocket-fireworks,Retail,Other,Midmarket,Toronto,2021-11-01,1,2022,$1.00,256.1504314,2021-04-01,1-2022,1-2022
JhqYGFMqXemGvqVEL003,rocket-fireworks,Retail,Other,Midmarket,Toronto,2021-11-01,11,2021,$4.00,370.7289,2021-04-01,11-2021,4-2021
JhqYGFMqXemGvqVEL003,rocket-fireworks,Retail,Other,Midmarket,Toronto,2021-11-01,12,2021,$4.00,548.0379,2021-04-01,12-2021,4-2021
6ssRyFuMhHueMhmmv7Te,jus,Retail,Ambient: Food & Beverage,Small Business,Toronto,2021-04-01,6,2021,$2.00,34.425,2021-02-01,6-2021,2-2021
6ssRyFuMhHueMhmmv7Te,jus,Retail,Ambient: Food & Beverage,Small Business,Toronto,2021-04-01,5,2021,$2.00,158.355,2021-02-01,5-2021,2-2021
qKQnPMtK3ddAnOnXPBHH,milk-toronto,Retail,Apparel,Small Business,Toronto,2021-08-01,8,2021,$3.00,246.1428,2021-03-01,8-2021,3-2021
H6kjcjdo9X9nN677L1sw,horses-atelier-dev,Retail,Apparel,Small Business,Toronto,2021-09-01,9,2021,$3.00,89.6346,2021-03-01,9-2021,3-2021
